label,method,eta0,trees,eta,control_logloss,test_logloss,test_accuracy,training_wall_seconds
prior_draw_04,fixed,0.24082434943414585,250,0.24082434943414585,0.2562912404537201,0.25879308581352234,0.8998933333333333,7.310843999992358
prior_draw_04,fixed,0.24082434943414585,275,0.24082434943414585,0.2468576580286026,0.24995338916778564,0.90464,8.031582582989358
prior_draw_04,fixed,0.24082434943414585,300,0.24082434943414585,0.23802582919597626,0.24115124344825745,0.9077066666666667,8.74076691699156
prior_draw_04,fixed,0.24082434943414585,325,0.24082434943414585,0.23229442536830902,0.235136017203331,0.9101866666666667,9.469748249990516
prior_draw_04,fixed,0.24082434943414585,350,0.24082434943414585,0.22403617203235626,0.22695715725421906,0.9143733333333334,10.184696291995351
prior_draw_04,fixed,0.24082434943414585,375,0.24082434943414585,0.21729835867881775,0.21995770931243896,0.9178133333333334,10.924947874998907
prior_draw_04,fixed,0.24082434943414585,400,0.24082434943414585,0.21335548162460327,0.21612724661827087,0.9193066666666667,11.601787541992962
prior_draw_04,fixed,0.24082434943414585,425,0.24082434943414585,0.20734788477420807,0.21016836166381836,0.92184,12.332829749997472
prior_draw_04,fixed,0.24082434943414585,450,0.24082434943414585,0.2019989788532257,0.2047376185655594,0.9244533333333333,13.048411707990454
prior_draw_04,fixed,0.24082434943414585,475,0.24082434943414585,0.1986817866563797,0.20156434178352356,0.926,13.773374332988169
prior_draw_04,fixed,0.24082434943414585,500,0.24082434943414585,0.1957695633172989,0.19836518168449402,0.92736,14.469274082992342
prior_draw_04,fixed,0.24082434943414585,525,0.24082434943414585,0.1932188868522644,0.19579364359378815,0.9278933333333333,15.185461999994004
prior_draw_04,fixed,0.24082434943414585,550,0.24082434943414585,0.18906593322753906,0.1919700652360916,0.92944,15.88535787499859
prior_draw_04,fixed,0.24082434943414585,575,0.24082434943414585,0.1857587993144989,0.18866805732250214,0.9305333333333333,16.611078791989712
prior_draw_04,fixed,0.24082434943414585,600,0.24082434943414585,0.18352854251861572,0.1864364594221115,0.9318666666666666,17.316297707991907
prior_draw_04,fixed,0.24082434943414585,625,0.24082434943414585,0.18135914206504822,0.18383821845054626,0.9329866666666666,18.017542292000144
prior_draw_04,fixed,0.24082434943414585,650,0.24082434943414585,0.17930833995342255,0.18183715641498566,0.93336,18.737366124987602
prior_draw_04,fixed,0.24082434943414585,675,0.24082434943414585,0.17655666172504425,0.17904306948184967,0.9348,19.429034999993746
prior_draw_04,fixed,0.24082434943414585,700,0.24082434943414585,0.1746041476726532,0.17688365280628204,0.9354666666666667,20.14096087499638
prior_draw_04,fixed,0.24082434943414585,725,0.24082434943414585,0.17219556868076324,0.1746530681848526,0.9367466666666666,20.847346707989345
prior_draw_04,fixed,0.24082434943414585,750,0.24082434943414585,0.17046871781349182,0.17313402891159058,0.9372266666666667,21.58130020799581
prior_draw_04,adaptive_blocked,0.24082434943414585,25,0.32657008188343806,0.47205108404159546,0.4742977023124695,0.79848,0.7920655830093892
prior_draw_04,adaptive_blocked,0.24082434943414585,50,0.35198005273417543,0.40071555972099304,0.4020390808582306,0.8313333333333334,1.6102593330142554
prior_draw_04,adaptive_blocked,0.24082434943414585,75,0.36473673201060103,0.35251638293266296,0.3531787395477295,0.85536,2.630076583009213
prior_draw_04,adaptive_blocked,0.24082434943414585,100,0.3785499176193586,0.314692884683609,0.3154127299785614,0.8725066666666667,3.618042542002513
prior_draw_04,adaptive_blocked,0.24082434943414585,125,0.38687658374616424,0.2837628424167633,0.28463560342788696,0.88688,4.842187083006138
prior_draw_04,adaptive_blocked,0.24082434943414585,150,0.3958798800603806,0.26205378770828247,0.26398926973342896,0.8972266666666666,5.98807979200501
prior_draw_04,adaptive_blocked,0.24082434943414585,175,0.40007968073423833,0.2471410185098648,0.24900734424591064,0.9034666666666666,7.4356255830061855
prior_draw_04,adaptive_blocked,0.24082434943414585,200,0.4053143239820827,0.23365841805934906,0.23535573482513428,0.9091466666666667,8.755024125013733
prior_draw_04,adaptive_blocked,0.24082434943414585,225,0.40871159811520585,0.22132638096809387,0.22349143028259277,0.9142666666666667,10.462516667001182
prior_draw_04,adaptive_blocked,0.24082434943414585,250,0.41303257448442937,0.21024802327156067,0.2121361494064331,0.9209333333333334,11.896521917005884
prior_draw_04,adaptive_blocked,0.24082434943414585,275,0.41470106639131143,0.20387160778045654,0.20554710924625397,0.9234933333333334,13.816000833001453
prior_draw_04,adaptive_blocked,0.24082434943414585,300,0.4170832113509113,0.19732356071472168,0.19885186851024628,0.92552,15.409690375003265
prior_draw_04,adaptive_blocked,0.24082434943414585,325,0.41837593391015654,0.19252640008926392,0.19410446286201477,0.9277066666666667,17.538515583000844
prior_draw_04,adaptive_blocked,0.24082434943414585,350,0.4200944776631961,0.1878959834575653,0.1899300366640091,0.92912,19.276806458001374
prior_draw_04,adaptive_blocked,0.24082434943414585,375,0.4213317404087193,0.18290774524211884,0.18498603999614716,0.9312266666666666,21.65305312500277
prior_draw_04,adaptive_blocked,0.24082434943414585,400,0.423045831569305,0.1784985065460205,0.18007363379001617,0.9334133333333333,23.61867966700811
prior_draw_04,adaptive_blocked,0.24082434943414585,425,0.42391818100353607,0.17473234236240387,0.17678403854370117,0.9348266666666667,26.21365925000282
prior_draw_04,adaptive_blocked,0.24082434943414585,450,0.4250125931451647,0.17170122265815735,0.17293137311935425,0.93656,28.28816895800992
prior_draw_04,adaptive_blocked,0.24082434943414585,475,0.4259527377846448,0.1683088093996048,0.16972877085208893,0.9379466666666667,31.102094417001354
prior_draw_04,adaptive_blocked,0.24082434943414585,500,0.4266791636000922,0.16615736484527588,0.16775327920913696,0.9389066666666667,33.30976704201021
prior_draw_04,adaptive_blocked,0.24082434943414585,525,0.42706542882359605,0.16379526257514954,0.16553722321987152,0.9394933333333333,36.39335608300462
prior_draw_04,adaptive_blocked,0.24082434943414585,550,0.4279305820573332,0.16164341568946838,0.16373145580291748,0.9406133333333333,38.79674991700449
prior_draw_04,adaptive_blocked,0.24082434943414585,575,0.4284800519587906,0.15940426290035248,0.1615973562002182,0.9415466666666666,42.161201167007675
prior_draw_04,adaptive_blocked,0.24082434943414585,600,0.4287318145326038,0.15846088528633118,0.1606481522321701,0.9414666666666667,44.60736475000158
prior_draw_04,adaptive_blocked,0.24082434943414585,625,0.4290756771610995,0.1565413624048233,0.15873773396015167,0.9424266666666666,48.1749120420136
prior_draw_04,adaptive_blocked,0.24082434943414585,650,0.42950309201286535,0.1553676426410675,0.15779156982898712,0.9432266666666667,50.89517362500192
prior_draw_04,adaptive_blocked,0.24082434943414585,675,0.4297467409885025,0.15397930145263672,0.15660831332206726,0.9434666666666667,54.748797958003706
prior_draw_04,adaptive_blocked,0.24082434943414585,700,0.4301355222149162,0.152823805809021,0.15573202073574066,0.9439466666666667,57.570612708004774
prior_draw_04,adaptive_blocked,0.24082434943414585,725,0.4302469465363638,0.15199163556098938,0.15481781959533691,0.9442133333333333,61.58028654201189
prior_draw_04,adaptive_blocked,0.24082434943414585,750,0.4303702960368992,0.1514083594083786,0.15447407960891724,0.9439466666666667,64.57693095800641
prior_draw_05,fixed,0.2126839594718725,25,0.2126839594718725,0.4977514445781708,0.5010693669319153,0.7900533333333334,0.6729829169926234
prior_draw_05,fixed,0.2126839594718725,50,0.2126839594718725,0.4429263472557068,0.4464726448059082,0.8120266666666667,1.3167506249883445
prior_draw_05,fixed,0.2126839594718725,75,0.2126839594718725,0.4042259454727173,0.40736880898475647,0.8284533333333334,2.007120791997295
prior_draw_05,fixed,0.2126839594718725,100,0.2126839594718725,0.3756375014781952,0.3779347538948059,0.84408,2.685293457994703
prior_draw_05,fixed,0.2126839594718725,125,0.2126839594718725,0.3536524772644043,0.3556152582168579,0.85568,3.396128291991772
prior_draw_05,fixed,0.2126839594718725,150,0.2126839594718725,0.3267977833747864,0.3287351429462433,0.8681066666666667,4.087124291996588
prior_draw_05,fixed,0.2126839594718725,175,0.2126839594718725,0.30882877111434937,0.3108067810535431,0.87576,4.791593832997023
prior_draw_05,fixed,0.2126839594718725,200,0.2126839594718725,0.2932857871055603,0.29513025283813477,0.8829866666666667,5.495029457990313
prior_draw_05,fixed,0.2126839594718725,225,0.2126839594718725,0.2779197096824646,0.2795810401439667,0.89024,6.212328124995111
prior_draw_05,fixed,0.2126839594718725,250,0.2126839594718725,0.2678046226501465,0.2693629562854767,0.8954666666666666,6.9004425419989275
prior_draw_05,fixed,0.2126839594718725,275,0.2126839594718725,0.25929704308509827,0.2607780694961548,0.9000266666666666,7.584584124997491
prior_draw_05,fixed,0.2126839594718725,300,0.2126839594718725,0.25124573707580566,0.25255462527275085,0.9036533333333333,8.285783125000307
prior_draw_05,fixed,0.2126839594718725,325,0.2126839594718725,0.24274708330631256,0.244622603058815,0.90712,8.963684041998931
prior_draw_05,fixed,0.2126839594718725,350,0.2126839594718725,0.2369263470172882,0.23845165967941284,0.9098666666666667,9.657487832999323
prior_draw_05,fixed,0.2126839594718725,375,0.2126839594718725,0.23113328218460083,0.2326584905385971,0.9125066666666667,10.346331416993053
prior_draw_05,fixed,0.2126839594718725,400,0.2126839594718725,0.22617468237876892,0.2274792194366455,0.9142133333333333,11.055958541997825
prior_draw_05,fixed,0.2126839594718725,425,0.2126839594718725,0.22064778208732605,0.22187843918800354,0.916,11.733653041999787
prior_draw_05,fixed,0.2126839594718725,450,0.2126839594718725,0.21495887637138367,0.21623101830482483,0.9184,12.44054199999664
prior_draw_05,fixed,0.2126839594718725,475,0.2126839594718725,0.20964613556861877,0.21058057248592377,0.9211466666666667,13.14516904199263
prior_draw_05,fixed,0.2126839594718725,500,0.2126839594718725,0.2062201052904129,0.20667338371276855,0.9230933333333333,13.854650124994805
prior_draw_05,fixed,0.2126839594718725,525,0.2126839594718725,0.20286992192268372,0.20319786667823792,0.9244,14.544122624996817
prior_draw_05,fixed,0.2126839594718725,550,0.2126839594718725,0.20021368563175201,0.20078802108764648,0.92536,15.203419124998618
prior_draw_05,fixed,0.2126839594718725,575,0.2126839594718725,0.1958206444978714,0.1963251233100891,0.9278666666666666,15.92800741699466
prior_draw_05,fixed,0.2126839594718725,600,0.2126839594718725,0.1932622194290161,0.19389617443084717,0.9286933333333334,16.61418920799042
prior_draw_05,fixed,0.2126839594718725,625,0.2126839594718725,0.18991076946258545,0.1906392127275467,0.9292533333333334,17.319672166995588
prior_draw_05,fixed,0.2126839594718725,650,0.2126839594718725,0.1877346634864807,0.18851648271083832,0.93048,17.991045041999314
prior_draw_05,fixed,0.2126839594718725,675,0.2126839594718725,0.18536624312400818,0.18592117726802826,0.9321066666666666,18.685226541987504
prior_draw_05,fixed,0.2126839594718725,700,0.2126839594718725,0.18357069790363312,0.18406721949577332,0.93232,19.364101499988465
prior_draw_05,fixed,0.2126839594718725,725,0.2126839594718725,0.18126872181892395,0.18193671107292175,0.93336,20.0549767499906
prior_draw_05,fixed,0.2126839594718725,750,0.2126839594718725,0.17888997495174408,0.17959991097450256,0.9343733333333333,20.73878658299509
prior_draw_05,adaptive_blocked,0.2126839594718725,25,0.28853347830232146,0.482462614774704,0.48603177070617676,0.7953333333333333,0.7741437919903547
prior_draw_05,adaptive_blocked,0.2126839594718725,50,0.308367475812027,0.4155429005622864,0.41841140389442444,0.8241066666666667,1.5795596249954542
prior_draw_05,adaptive_blocked,0.2126839594718725,75,0.3183686631974802,0.3693469166755676,0.3713783323764801,0.8474933333333333,2.5805086250038585
prior_draw_05,adaptive_blocked,0.2126839594718725,100,0.3298821016704173,0.33078470826148987,0.3330528140068054,0.86616,3.570942082995316
prior_draw_05,adaptive_blocked,0.2126839594718725,125,0.33621087676580047,0.30311983823776245,0.3054947853088379,0.8793866666666666,4.7516546249971725
prior_draw_05,adaptive_blocked,0.2126839594718725,150,0.34248707782092097,0.2836364805698395,0.2860327959060669,0.8872266666666667,5.852708541991888
prior_draw_05,adaptive_blocked,0.2126839594718725,175,0.3469037465324696,0.2639814615249634,0.2663794159889221,0.8967733333333333,7.29905170800339
prior_draw_05,adaptive_blocked,0.2126839594718725,200,0.352119741781514,0.2485569268465042,0.2510663568973541,0.90328,8.568963375000749
prior_draw_05,adaptive_blocked,0.2126839594718725,225,0.35464938003844426,0.2376912236213684,0.24004192650318146,0.9086666666666666,10.258751000001212
prior_draw_05,adaptive_blocked,0.2126839594718725,250,0.35847694978306,0.22532762587070465,0.22694827616214752,0.9151466666666667,11.687083541997708
prior_draw_05,adaptive_blocked,0.2126839594718725,275,0.36057368881159824,0.21562369167804718,0.2168513834476471,0.9197333333333333,13.580870374993538
prior_draw_05,adaptive_blocked,0.2126839594718725,300,0.3630924547248252,0.20816326141357422,0.20913435518741608,0.9224,15.164353542000754
prior_draw_05,adaptive_blocked,0.2126839594718725,325,0.3646974092861026,0.2014201283454895,0.2026802897453308,0.9254133333333333,17.35931904199242
prior_draw_05,adaptive_blocked,0.2126839594718725,350,0.3666226911710871,0.19528105854988098,0.19645503163337708,0.9270933333333333,19.09585291700205
prior_draw_05,adaptive_blocked,0.2126839594718725,375,0.3679475429527591,0.18904919922351837,0.19027923047542572,0.9295733333333334,21.52642520799418
prior_draw_05,adaptive_blocked,0.2126839594718725,400,0.3692492557337055,0.1854097694158554,0.18661312758922577,0.9310933333333333,23.481532249992597
prior_draw_05,adaptive_blocked,0.2126839594718725,425,0.37015095331658276,0.18136315047740936,0.18261291086673737,0.93248,26.102073667003424
prior_draw_05,adaptive_blocked,0.2126839594718725,450,0.37122884049908594,0.1779460608959198,0.1790415644645691,0.93344,28.228315000000293
prior_draw_05,adaptive_blocked,0.2126839594718725,475,0.3720595120782247,0.17458851635456085,0.1757548451423645,0.9354133333333333,31.124693332996685
prior_draw_05,adaptive_blocked,0.2126839594718725,500,0.3729145201482951,0.1716272085905075,0.17310813069343567,0.9361066666666666,33.283749124995666
prior_draw_05,adaptive_blocked,0.2126839594718725,525,0.3735080011919692,0.16914799809455872,0.17059455811977386,0.9371466666666667,36.33621116699942
prior_draw_05,adaptive_blocked,0.2126839594718725,550,0.3743190935327774,0.1659131795167923,0.1670849472284317,0.9381866666666666,38.683513208001386
prior_draw_05,adaptive_blocked,0.2126839594718725,575,0.3746111983733476,0.16414622962474823,0.16549479961395264,0.9385333333333333,41.94265599999926
prior_draw_05,adaptive_blocked,0.2126839594718725,600,0.3752395734839763,0.16213050484657288,0.1632402390241623,0.94008,44.42938287499419
prior_draw_05,adaptive_blocked,0.2126839594718725,625,0.37561379995857214,0.1602793037891388,0.16121067106723785,0.9406666666666667,48.01704966700345
